tBodyAcc-mean()-Z,"tBodyAcc-arCoeff()-X,2","tBodyAcc-arCoeff()-Y,1",tBodyAccJerk-mean()-X,tBodyAccJerk-mean()-Y,"tBodyAccJerk-arCoeff()-X,2","tBodyAccJerk-arCoeff()-Y,1","tBodyAccJerk-arCoeff()-Y,3","tBodyAccJerk-arCoeff()-Z,1","tBodyGyro-arCoeff()-Z,3",tBodyGyroJerk-mean()-Y,tBodyGyroJerk-max()-Y,"tBodyGyroJerk-arCoeff()-Y,3","tBodyGyroJerk-arCoeff()-Z,2","tBodyGyroJerk-arCoeff()-Z,3",tBodyAccMag-min(),tGravityAccMag-arCoeff()3,tBodyAccJerkMag-min(),tBodyGyroMag-std(),tBodyGyroMag-energy(),tBodyGyroJerkMag-arCoeff()3,fBodyAcc-min()-X,fBodyAcc-min()-Z,fBodyAcc-maxInds-X,fBodyAcc-maxInds-Z,"fBodyAcc-bandsEnergy()-25,32","fBodyAcc-bandsEnergy()-57,64","fBodyAcc-bandsEnergy()-25,32.1","fBodyAcc-bandsEnergy()-41,48.1","fBodyAcc-bandsEnergy()-25,48.1","fBodyAcc-bandsEnergy()-49,56.2","fBodyAcc-bandsEnergy()-49,64.2",fBodyAccJerk-min()-Y,fBodyAccJerk-min()-Z,fBodyAccJerk-skewness()-X,fBodyAccJerk-skewness()-Z,"fBodyAccJerk-bandsEnergy()-57,64","fBodyAccJerk-bandsEnergy()-49,64","fBodyAccJerk-bandsEnergy()-25,48","fBodyAccJerk-bandsEnergy()-49,64.1","fBodyAccJerk-bandsEnergy()-41,48.2","fBodyAccJerk-bandsEnergy()-49,64.2",fBodyGyro-min()-Y,"fBodyGyro-bandsEnergy()-49,64.1",fBodyBodyAccJerkMag-iqr(),fBodyBodyAccJerkMag-entropy(),fBodyBodyGyroMag-mean(),fBodyBodyGyroJerkMag-min(),fBodyBodyGyroJerkMag-meanFreq(),"angle(tBodyAccMean,gravity)",Activity,Activity_dynamic
-0.10984655,-0.15642542,0.42404087,0.075564039,0.011435645,-0.010775023,0.28093847,0.14893529,0.27912843,0.040925728,-0.041893001,-0.9951369,0.22602446,0.0089298354,0.14622673,-0.99628535,0.040720728,-0.98641594,-0.9918583,-0.99990649,-0.25600127,-0.99666367,-0.99377681,-0.48387097,0.076923077,-0.99987255,-0.99999637,-0.99987668,-0.99965022,-0.99982901,-0.99967968,-0.99977585,-0.9978952,-0.99469085,-0.46372248,-0.39665546,-0.99998739,-0.99985754,-0.99986178,-0.9999519,-0.99932557,-0.99941618,-0.99869667,-0.99995963,-0.98769639,-1.0,-0.99267967,-0.99428064,0.36403859,0.2260085,LAYING,3
-0.10044708,0.26916385,-0.33892222,-0.26423222,-0.2752982,0.13426555,-0.44302287,0.0048787093,-0.33454296,-0.24307696,-0.15169046,-0.74282234,-0.23342664,0.21960013,-0.034915967,-0.88204748,0.057984644,-0.73293221,-0.41667936,-0.72459123,0.053586793,-0.32454943,-0.87558836,-0.74193548,-0.92307692,-0.8451477,-0.74674887,-0.69823114,-0.83066052,-0.72094144,-0.96657382,-0.97102827,-0.6306202,-0.66803734,0.18653771,-0.46219775,-0.93469111,-0.9051016,-0.75924225,-0.90632398,-0.92125478,-0.95439503,-0.91396621,-0.94677886,-0.30844104,0.19558684,-0.44284577,-0.99721739,0.09522172,-0.54619003,WALKING_UPSTAIRS,1
-0.12447462,0.094569258,-0.24210951,0.072439202,0.0020921919,0.25764889,-0.27250689,0.17971452,-0.15274365,-0.10999307,-0.041829751,-0.99476855,0.014367999,-0.034018226,0.037248912,-0.98732233,0.069156529,-0.98899807,-0.8750737,-0.99491211,-0.59270961,-0.99664496,-0.99681963,-0.48387097,-0.69230769,-0.99983649,-0.99995966,-0.99968447,-0.99909068,-0.99959094,-0.9990279,-0.99930534,-0.98553161,-0.99970672,-0.61655994,-0.65510819,-0.99996985,-0.99994858,-0.99982086,-0.99910179,-0.99965052,-0.99857731,-0.99832694,-0.99998897,-0.9775245,-0.89799999,-0.91993237,-0.99744651,-0.64613548,0.0023114004,STANDING,4
-0.39378584,-0.035553263,-0.26983298,0.26627615,-0.05329895,-0.11316979,-0.30392455,0.22870149,-0.039965983,-0.24118769,0.24538362,-0.76735577,-0.17898387,0.31628196,-0.067991319,-0.76443066,-0.17168965,-0.43176069,-0.45545682,-0.72990516,-0.25038548,-0.73042446,-0.85770747,-0.74193548,-0.69230769,-0.90064456,-0.92722271,-0.76164527,-0.78466455,-0.74759024,-0.93544766,-0.95117722,-0.86546281,-0.98238885,0.070430779,-0.79013313,-0.98647415,-0.83517478,-0.74126577,-0.89327548,-0.90906402,-0.90521973,-0.59561593,-0.86216181,-0.3108808,0.37385155,-0.47745534,-0.64350417,0.42998075,0.0011522743,WALKING_UPSTAIRS,1
-0.11225349,0.64748525,-0.03219657,-0.072536778,-0.023962885,0.52359556,-0.12112259,-0.078907899,-0.086758267,-0.60152581,-0.094125518,-0.65709602,0.14774325,0.57615589,-0.14381914,-0.51419695,0.18727866,-0.75952258,-0.55748378,-0.79714428,-0.059933014,-0.92256811,-0.90937405,-0.80645161,-0.76923077,-0.89463783,-0.96304483,-0.88343998,-0.63086669,-0.78202499,-0.94663474,-0.95938699,-0.98586419,-0.89831928,-0.30099612,-0.27208507,-0.99746554,-0.98686,-0.90462546,-0.92414527,-0.92928826,-0.9212981,-0.93644531,-0.97268509,-0.44381669,0.29887619,-0.59687753,-0.95034277,0.094283867,0.019169936,WALKING,0
-0.097671495,0.0029969409,-0.055056976,0.06979755,0.0040983689,-0.12678171,-0.097789826,-0.041855378,-0.057000451,0.39247878,-0.041889674,-0.98679092,-0.13281524,-0.24886119,0.43722855,-0.98085235,-0.083207122,-0.979979,-0.96393224,-0.99931847,-0.10047678,-0.98760152,-0.99650547,-1.0,-0.92307692,-0.99989809,-0.99997121,-0.9997679,-0.99951476,-0.99967179,-0.99995633,-0.99997576,-0.99019783,-0.97428782,-0.30876354,-0.64855923,-0.99998473,-0.99986272,-0.99985459,-0.99982354,-0.99954792,-0.99988427,-0.99953471,-0.99994735,-0.98117973,-1.0,-0.97379744,-0.99597192,-0.091609704,-0.050391955,LAYING,3
-0.10984732,-0.13630731,0.34302885,0.072468164,0.010025219,0.17999048,0.25362845,0.30984954,0.10911299,0.24437246,-0.038465744,-0.99912929,0.33239017,-0.12550729,0.27533731,-0.99487623,0.20588493,-0.98580115,-0.99435637,-0.99991165,-0.034857297,-0.99688574,-0.98207932,-1.0,-1.0,-0.99987014,-0.99999561,-0.99988989,-0.99991932,-0.9998955,-0.99972161,-0.99976365,-0.99406238,-0.97655015,-0.29189611,-0.44709955,-0.99998405,-0.9999184,-0.99985641,-0.99983924,-0.99965905,-0.99970422,-0.99727922,-0.99998551,-0.99036403,-1.0,-0.99570921,-0.99686887,0.22630894,-0.50825233,LAYING,3
-0.10984789,0.27122511,0.13241019,0.10245507,-0.025735972,0.2704988,0.2154121,0.47027499,0.082986412,0.55510056,-0.029167357,-0.92606098,0.54165157,-0.43285778,0.30243155,-0.98315758,0.53034815,-0.96739622,-0.89127638,-0.99616509,-0.29545392,-0.96191276,-0.93726202,-0.67741935,-1.0,-0.99837235,-0.99868822,-0.99920474,-0.99528056,-0.9984984,-0.99309102,-0.99334412,-0.99716917,-0.97990791,-0.52644062,-0.14600365,-0.99983287,-0.99950797,-0.99849285,-0.99536541,-0.99841292,-0.99543021,-0.98926736,-0.99838008,-0.97259625,-0.88211193,-0.91735224,-0.97967495,-0.14880247,-0.13810196,LAYING,3
-0.093024621,0.46073538,-0.35515214,0.20547066,0.086700647,0.42343014,-0.38401556,0.1470893,-0.37552453,-0.079253295,-0.016706246,-0.83308384,-0.083809248,0.26433064,-0.012938589,-0.76776597,0.015525216,-0.65060773,-0.49273434,-0.83384803,0.25817371,-0.79219017,-0.77935232,-0.80645161,-0.76923077,-0.93260598,-0.96060526,-0.94823887,-0.91296604,-0.94299239,-0.95658244,-0.93584912,-0.69760937,-0.96283619,-0.41454436,-0.39167419,-0.98741661,-0.98921771,-0.93623454,-0.90774933,-0.96620418,-0.98299652,-0.96053065,-0.99231747,-0.75315992,-0.047229765,-0.52873183,-0.91494245,-0.20971736,0.17594993,WALKING,0
-0.078844503,0.23162788,-0.1981856,-0.01839183,-0.31430493,0.067100662,-0.26543967,-0.18633948,-0.21810224,-0.26259088,-0.024044715,-0.68680544,0.070846644,0.34305418,-0.22980673,-0.55821103,-0.31326208,-0.51568549,0.10135947,-0.21853569,0.042307116,-0.90385477,-0.88111083,-0.80645161,-0.92307692,-0.91280988,-0.99716611,-0.90279611,-0.76363661,-0.86277566,-0.88632177,-0.91028548,-0.8966012,-0.74093117,-0.16266408,-0.53409643,-0.98382007,-0.91962925,-0.86325752,-0.94080639,-0.80912013,-0.86529127,-0.96542647,-0.98046743,-0.379338,0.30061461,-0.17887287,-0.70201651,-0.036540329,-0.35630786,WALKING_UPSTAIRS,1
-0.081335853,0.15742931,-0.22868405,0.093808958,0.21913,0.066562905,-0.31886489,0.17132706,-0.068060881,-0.35653495,-0.057075941,-0.46806139,0.12576853,0.60265925,-0.10958841,-0.86305734,0.04101346,-0.42100331,-0.47617074,-0.7912758,-0.27866668,-0.99477938,-0.91246887,-0.74193548,-0.92307692,-0.88621986,-0.9999831,-0.90393735,-0.80023241,-0.86375036,-0.84870573,-0.87242871,-0.94260451,-0.92382916,0.20423925,-0.35618035,-0.99710662,-0.93597222,-0.76226311,-0.9332903,-0.95604204,-0.82616951,-0.81526245,-0.97952167,-0.18726586,0.40081278,-0.42285998,-0.51193051,0.1396832,0.62486883,WALKING,0
-0.14450984,0.035467064,-0.25326946,0.30986603,0.219708,-0.051976306,-0.27603578,0.073802186,-0.26875445,0.27731261,0.22332639,-0.63320966,0.24991585,-0.098801068,0.41395055,-0.72962627,-0.16634346,-0.34909043,-0.21260255,-0.55844432,0.35675815,-0.45649493,-0.7796305,-0.74193548,-0.69230769,-0.82096409,-0.83135009,-0.81047884,-0.78944128,-0.8076176,-0.89984664,-0.91100223,-0.52164476,-0.6195539,0.069021888,-0.40168321,-0.89759687,-0.81047909,-0.69730648,-0.82295453,-0.9148508,-0.86716366,-0.88662426,-0.87341141,-0.34291622,0.35776398,-0.33878189,-0.75535018,0.61827091,0.023285929,WALKING_UPSTAIRS,1
-0.061389158,0.08511329,-0.15855333,0.21716537,0.19339623,0.082439726,-0.2416204,0.08603704,-0.11281542,-0.16475284,-0.017868438,-0.52267391,-0.18057278,0.15611898,-0.014196136,-0.53462902,0.11531963,-0.40429351,-0.25940009,-0.50304941,0.16498063,-0.47698652,-0.95433653,-0.80645161,-0.92307692,-0.76299409,-0.96327233,-0.80204236,-0.82902164,-0.80253338,-0.93966637,-0.95673608,-0.87030936,-0.67883115,-0.43085436,-0.31949911,-0.9955267,-0.88413297,-0.70100955,-0.8960925,-0.79649476,-0.89587349,-0.94440813,-0.95536988,-0.65160346,0.11537226,-0.34619392,-0.38585437,0.013761886,0.018184842,WALKING,0
-0.11397486,-0.079278805,0.101407,0.080230852,0.0042418802,0.19822583,0.11825474,0.33847467,0.30953827,0.052033256,-0.036501139,-0.99788085,0.26216676,0.1177637,0.27636536,-0.99190348,0.17534704,-0.99091698,-0.99228063,-0.99993579,-0.031560248,-0.99426369,-0.98667539,-0.16129032,-0.76923077,-0.99989537,-0.99994665,-0.99979912,-0.99990795,-0.99982351,-0.99983241,-0.99980166,-0.98820567,-0.98719309,-0.26223614,-0.68755202,-0.999974,-0.99997799,-0.99988996,-0.9999236,-0.99956923,-0.99957939,-0.99374775,-0.99995809,-0.99410884,-1.0,-0.99477211,-0.99652334,0.54161907,-0.080427756,STANDING,4
-0.093862999,-0.1397874,0.29249166,0.073341104,0.0101434,0.21736999,0.23477829,0.35040402,0.30298789,0.17010364,-0.04423512,-0.99732654,0.30122827,0.015192834,0.38241974,-0.99505923,0.1752802,-0.97633644,-0.99289663,-0.99995116,0.050445891,-0.99213575,-0.99774118,0.5483871,-1.0,-0.99939915,-0.99999149,-0.99981566,-0.99987487,-0.99984432,-0.99950982,-0.99966084,-0.98978563,-0.98231933,-0.33508969,-0.81895363,-0.9999999,-0.9998224,-0.99939094,-0.99982257,-0.99976527,-0.99912021,-0.99487461,-0.99996369,-0.9911736,-1.0,-0.99385661,-0.99591095,0.17542936,-0.08093803,LAYING,3
-0.20099302,0.5114851,-0.1673893,0.23887003,0.29909027,0.39626332,-0.23410588,0.052626667,-0.45148301,0.0019136536,-0.009363826,-0.53425662,-0.12582407,0.036793511,0.061537493,-0.71192333,0.044480713,-0.62321215,0.0017951732,-0.26588256,-0.1783718,-0.75906937,-0.73650553,-0.74193548,-0.84615385,-0.5796125,-0.98459192,-0.55136065,-0.61676705,-0.49957899,-0.90982241,-0.90056503,-0.95758896,-0.96747853,-0.28812491,-0.43079442,-0.98068852,-0.93776738,-0.5676856,-0.81294266,-0.86465259,-0.96058423,-0.89616901,-0.9491371,-0.32697141,0.46706088,-0.15731321,-0.65448437,0.34416399,0.29743917,WALKING_UPSTAIRS,1
-0.1115434,-0.26174998,0.36428069,0.073245408,0.0061015469,0.046527919,0.32081222,0.38751513,0.0060104053,-0.045770329,-0.040434638,-0.99765449,0.38805841,0.14448888,0.094827962,-0.99365271,0.27544362,-0.98416638,-0.99711223,-0.99996594,-0.11113714,-0.99444093,-0.98748485,-0.61290323,-1.0,-0.99994843,-0.9999957,-0.99977149,-0.99966113,-0.99971901,-0.99966576,-0.99959927,-0.9978279,-0.99521407,-0.64262429,-0.66737336,-0.99999536,-0.99995964,-0.99991199,-0.99968234,-0.99967248,-0.99980548,-0.99905551,-0.99998114,-0.99211622,-1.0,-0.99711341,-0.9964472,0.45891063,-0.093710593,STANDING,4
-0.11553716,-0.28605291,0.090984863,0.082215186,0.002371528,-0.25998456,0.016606712,0.14347775,-0.015054591,0.43562504,-0.042000317,-0.98250265,0.13212827,-0.4860238,0.18159561,-0.98966284,0.19681036,-0.95187773,-0.96416863,-0.99941347,0.23711722,-0.99717892,-0.98207257,-0.5483871,-1.0,-0.99967586,-0.99993154,-0.99963872,-0.99948911,-0.9996351,-0.99948201,-0.99959073,-0.99962324,-0.94633546,-0.2254354,-0.56139835,-0.99999501,-0.9996342,-0.99958451,-0.99932369,-0.99944538,-0.99906158,-0.99538187,-0.99984674,-0.98469054,-1.0,-0.97189085,-0.99643391,-0.049939792,-0.042522272,LAYING,3
-0.1118587,0.23542702,-0.21122095,-0.24924249,0.32769238,0.23542065,-0.24073206,0.2177698,-0.19634362,-0.66114402,-0.29618016,-0.55196213,0.2756823,0.66449301,-0.667493,-0.2709897,-0.25407028,-0.75290721,-0.4347174,-0.7060412,-0.29887366,-0.56515657,-0.52639352,-0.80645161,-0.76923077,-0.62922584,-0.88742825,-0.76729864,-0.82178113,-0.68351611,-0.60000278,-0.5977995,-0.24507176,-0.54487363,-0.17351914,-0.28535233,-0.9914877,-0.94715416,-0.32753348,-0.51065547,-0.70215583,-0.71287656,-0.90574571,-0.76805728,0.030102934,0.69884782,-0.43663008,-0.40412029,0.49839249,-0.79593973,WALKING_DOWNSTAIRS,2
-0.099747838,0.049831289,-0.0038139996,0.072697559,0.019140144,0.29234767,-0.159025,-0.22420144,0.31138463,0.34732405,-0.035581834,-0.98950096,0.16947234,-0.38657636,0.15445795,-0.99713427,0.25404654,-0.99827374,-0.94176983,-0.99850069,0.28963273,-0.99363716,-0.99178706,0.032258065,-1.0,-0.99859256,-0.99998563,-0.99899699,-0.99821384,-0.99884138,-0.99905615,-0.9993304,-0.9925191,-0.98674452,-0.52574638,-0.65672195,-0.99999969,-0.99937173,-0.99839614,-0.99978087,-0.99953019,-0.99850653,-0.9851427,-0.99984885,-0.96681584,-0.940965,-0.95872599,-0.99125696,-0.43709795,-0.10674229,STANDING,4
-0.093865948,-0.15915477,0.12032426,0.073460081,-8.3041322e-05,-0.018272852,0.14838896,0.15517462,0.077246204,0.2445961,-0.040151327,-0.98534536,-0.056475326,-0.25468071,0.21845397,-0.97386261,0.11828957,-0.98283494,-0.96298483,-0.99812051,-0.095478787,-0.99749492,-0.9862306,-0.93548387,-1.0,-0.99991573,-0.99999313,-0.9998752,-0.99961681,-0.99985438,-0.99958585,-0.9996169,-0.99644055,-0.96237512,-0.44524126,-0.63436618,-0.99999989,-0.99997302,-0.99981924,-0.99977171,-0.99950855,-0.99948057,-0.99864747,-0.99998505,-0.99100531,-1.0,-0.97394503,-0.99637236,-0.084848935,-0.03819068,SITTING,5
-0.10119424,-0.22618537,0.19715106,0.072736588,0.017590648,-0.11932386,-0.037316831,-0.019125447,0.017088228,0.17572892,-0.033666438,-0.98865017,5.0591398e-05,-0.25760275,0.17090675,-0.99555231,0.61390743,-0.98295693,-0.97103944,-0.99967069,-0.054988749,-0.99825343,-0.98737266,-1.0,-0.69230769,-0.99991109,-0.99999842,-0.99981394,-0.99919163,-0.99973501,-0.99982269,-0.99985827,-0.98453203,-0.98308343,-0.62829982,-0.74538944,-0.99997339,-0.9998268,-0.99981737,-0.99975703,-0.99949864,-0.99974279,-0.99525362,-0.99980676,-0.98260249,-0.940965,-0.97788926,-0.98992068,0.021452407,-0.064534831,LAYING,3
-0.11015314,0.086101899,0.53536277,0.083154659,0.014363453,0.2463609,0.33262502,0.23761663,0.31622153,0.10351981,-0.037577463,-0.99921163,0.3698945,-0.053131122,0.32044724,-0.9936531,0.35905233,-0.98763873,-0.99750135,-0.99998373,-0.057419348,-0.99734075,-0.99455255,-1.0,-0.53846154,-0.99995388,-0.99991478,-0.99989227,-0.99972952,-0.99983456,-0.99947255,-0.99962378,-0.99265381,-0.99408247,-0.50480767,-0.449732,-0.9999952,-0.99997253,-0.99997284,-0.99981484,-0.99969408,-0.9991525,-0.99781395,-0.99996437,-0.98989444,-1.0,-0.99771022,-0.99730458,0.41658916,-0.19955791,LAYING,3
-0.11104275,0.068766904,-0.3138704,-0.53671591,0.01136219,0.078014457,-0.34278081,0.2857939,0.15879465,-0.13919042,-0.036021233,-0.30106821,0.18311407,0.4388187,0.11553034,-0.807355,-0.10559728,-0.47301108,-0.24001276,-0.64198753,-0.46691589,-0.35770076,-0.59742441,-0.80645161,-0.92307692,-0.59809002,-0.54257325,-0.84645764,-0.8214209,-0.81977146,-0.77342998,-0.81546231,-0.95930201,-0.67836112,-0.23617584,-0.47942467,-0.99675701,-0.6706584,-0.45783222,-0.84548245,-0.82337242,-0.64400666,-0.79886458,-0.91646355,-0.048894112,0.67500942,-0.10596375,-0.083651949,0.20633363,-0.55514977,WALKING,0
-0.11062024,0.071118191,0.33893903,0.07625848,0.018082163,0.41079431,0.28808288,0.38235563,0.17614725,0.36144807,-0.041492192,-0.99656531,0.13447871,-0.079843696,0.61125303,-0.9968615,0.21712763,-0.98667753,-0.99586728,-0.99995719,0.062243023,-0.99772959,-0.99907895,-0.93548387,-1.0,-0.99993087,-0.99999917,-0.9998829,-0.99974124,-0.99986809,-0.99982964,-0.99988715,-0.9934827,-0.966983,-0.3582066,-0.466758,-0.99999902,-0.99999059,-0.99990508,-0.99997953,-0.99973064,-0.99959787,-0.99741661,-0.99997514,-0.99401021,-1.0,-0.99618023,-0.99774957,0.38476522,-0.082420143,SITTING,5
-0.038187435,0.7186567,-0.2375261,0.4189812,0.0052326379,0.63285066,-0.24427185,0.44415546,-0.5638065,-0.34621312,0.037954103,-0.81522673,0.15902662,0.32828284,-0.096213015,-0.62011828,-0.09347072,-0.32849606,-0.64503246,-0.88857383,-0.15281274,-0.81719953,-0.74689791,-0.80645161,-0.76923077,-0.7821935,-0.78627475,-0.93679002,-0.91535543,-0.93246559,-0.93985657,-0.93772413,-0.87397683,-0.79132273,-0.12271784,-0.15010269,-0.97572814,-0.97464778,-0.87130579,-0.91399733,-0.91773185,-0.94445481,-0.72673485,-0.95880672,-0.57191936,0.14090878,-0.65897063,-0.89538345,0.13222306,0.20199612,WALKING,0
-0.13711363,0.063602211,-0.20739763,-0.22991111,0.30553804,-0.0032238157,-0.27716167,0.059610818,-0.12230896,0.058479408,-0.16332689,-0.68631784,-0.12112772,0.14892151,-0.10219975,-0.67438783,0.28543105,-0.36310045,-0.24131835,-0.66181608,-0.28095836,-0.60601675,-0.8702111,-0.80645161,-0.92307692,-0.89038664,-0.83440194,-0.9502322,-0.85019716,-0.93087525,-0.90586116,-0.91949677,-0.47171681,-0.74100024,-0.24191618,-0.32295121,-0.98375133,-0.92984098,-0.87177956,-0.94263307,-0.86083598,-0.88411769,-0.7208104,-0.96079672,-0.60975354,0.083324621,-0.32413277,-0.84157927,0.09287679,-0.42604215,WALKING,0
-0.10705553,0.065854809,0.33978607,0.079450378,0.017263654,0.38434323,0.30987255,0.44217517,0.22805324,0.22167445,-0.04953605,-0.99230577,0.11497264,-0.14839101,0.33249577,-0.99446423,0.2474354,-0.98489545,-0.98523761,-0.9997011,0.061934384,-0.99846385,-0.99747391,-1.0,-1.0,-0.99987947,-0.99999399,-0.99990687,-0.99976647,-0.99988658,-0.9999119,-0.99994113,-0.96782631,-0.9806867,-0.64999618,-0.63532745,-0.99998013,-0.99995601,-0.99982153,-0.99975935,-0.99972739,-0.99985251,-0.98379351,-0.99986302,-0.99548607,-1.0,-0.988146,-0.99525269,0.12559977,-0.038015665,LAYING,3
-0.10946523,-0.19842778,0.33076386,0.076622649,0.0095473272,0.17507384,0.20497095,0.33008085,0.21781837,0.33813473,-0.039259008,-0.99752609,0.07592497,-0.094784627,0.51533331,-0.99907766,0.31819411,-0.98234371,-0.99457911,-0.99996944,0.24110348,-0.99952564,-0.99708795,-1.0,-0.92307692,-0.99994328,-0.99999514,-0.99994667,-0.99985523,-0.99993238,-0.99988756,-0.99992786,-0.99386565,-0.99277555,-0.57560648,-0.61124825,-0.99999138,-0.99995644,-0.99993767,-0.99987088,-0.99975489,-0.99985406,-0.99724266,-0.99999639,-0.99685748,-1.0,-0.99531107,-0.99848712,0.42149089,-0.33087222,STANDING,4
-0.10527824,-0.024122557,0.40011685,0.073964485,0.014924539,0.2104984,0.31682726,0.22957928,0.26640704,0.14255462,-0.041539573,-0.99921301,0.056011555,-0.047993495,0.38819772,-0.99658354,0.19659756,-0.98312648,-0.99804238,-0.9999825,-0.0030730174,-0.99885659,-0.9995521,-0.48387097,-1.0,-0.99991582,-0.99999225,-0.99973097,-0.99959473,-0.99968788,-0.99954081,-0.99968368,-0.97160329,-0.9973426,-0.62725061,-0.60521252,-0.99999673,-0.9999896,-0.99987465,-0.99989267,-0.99969939,-0.99929481,-0.99914262,-0.99999229,-0.98884775,-1.0,-0.99828512,-0.99888334,0.61784313,-0.04668923,LAYING,3
-0.10984525,-0.026763172,0.38825043,0.078197626,0.011231008,0.12354493,0.21033647,0.31186712,0.4761955,0.23442628,-0.038532504,-0.99765126,0.33436449,-0.24719206,0.21583154,-0.99332539,0.18205992,-0.98664882,-0.99510279,-0.99987966,0.13417428,-0.99810979,-0.99723542,-0.5483871,-0.92307692,-0.99994829,-0.99999468,-0.99983506,-0.99984001,-0.99986376,-0.99931644,-0.99952337,-0.99107094,-0.98124435,-0.51142109,-0.49168943,-0.99999919,-0.99994386,-0.99993342,-0.99985803,-0.9998138,-0.99886685,-0.99754673,-0.99997759,-0.99192897,-1.0,-0.99567348,-0.99430588,0.69128724,0.093422127,LAYING,3
-0.12246159,-0.20499079,0.0050014317,-0.25172722,-0.039553199,-0.30385061,0.0011983177,0.41759057,-0.28102818,0.031758285,0.28244737,-0.57575361,0.25980373,0.080917289,-0.027229518,-0.64375602,0.24348077,-0.47496178,-0.33724237,-0.63134613,0.3204132,-0.80290285,-0.68588575,-0.80645161,-0.38461538,-0.76150728,-0.88896449,-0.85430298,-0.60478473,-0.81070124,-0.69620784,-0.76872372,-0.63094532,-0.7436593,0.032276216,-0.47197242,-0.99119722,-0.57633511,-0.56988114,-0.63415995,-0.79899929,-0.69280533,-0.8449433,-0.89042843,0.1876764,0.65791189,-0.40153061,-0.41231224,0.11654122,0.39218,WALKING_DOWNSTAIRS,2
-0.11268368,0.12208389,0.50924713,0.076951172,0.010627794,0.20227902,0.42147884,0.47541572,0.24149458,-0.013914435,-0.040699949,-0.99429466,0.35724463,0.039642441,0.11647628,-0.99533259,0.32110038,-0.98712588,-0.99554097,-0.99997174,-0.27352153,-0.99845898,-0.99983377,-0.48387097,0.23076923,-0.99974445,-0.99999882,-0.99956122,-0.99948329,-0.99957709,-0.99976782,-0.99984455,-0.99189508,-0.99819496,-0.1745301,-0.39722513,-0.99997257,-0.99991119,-0.99977225,-0.99993227,-0.99977961,-0.99963623,-0.99791014,-0.999992,-0.99144464,-1.0,-0.99547756,-0.98718322,0.15628872,0.27655864,LAYING,3
-0.10048667,-0.010621868,0.0048979365,0.069693703,0.035419839,0.31383998,0.033518468,0.020611798,-0.090931156,0.32443531,-0.076579479,-0.99476322,0.24351569,-0.17470626,0.13194731,-0.99310947,0.40307103,-0.98844384,-0.87455228,-0.99267935,-0.42231929,-0.97769111,-0.98839799,-1.0,-1.0,-0.9998752,-0.99993148,-0.99976519,-0.9993009,-0.99957494,-0.99991922,-0.99992227,-0.99077488,-0.98414827,-0.41986281,-0.73589169,-0.99999177,-0.99994986,-0.99982347,-0.99992172,-0.9998317,-0.99987842,-0.91266573,-0.99807487,-0.99035931,-1.0,-0.9171926,-0.99559485,0.38631878,-0.2054379,SITTING,5
-0.11160905,-0.24086017,0.26726845,0.079024185,0.017477932,0.049771048,0.28228772,0.57808241,-0.11214541,0.38239154,-0.045140925,-0.99849097,0.062292474,-0.24731475,0.47400003,-0.99365837,0.40655795,-0.98617781,-0.99391047,-0.99994535,0.20694479,-0.99021748,-0.99826234,-0.41935484,-0.69230769,-0.99992605,-0.99997883,-0.99984059,-0.99986918,-0.99981753,-0.99988591,-0.99992191,-0.99187613,-0.9966193,-0.67128978,-0.49814867,-0.99999476,-0.99995495,-0.99981973,-0.99966252,-0.99986418,-0.99977861,-0.99011276,-0.99994816,-0.99063678,-1.0,-0.99585238,-0.9910391,0.42689068,0.67662072,LAYING,3
-0.12345671,0.089379296,-0.083151414,0.099286197,-0.23201006,0.078407292,-0.075137939,0.50998048,-0.027220152,-0.17853698,0.011318536,-0.8143619,-0.12381475,0.17879232,-0.24549789,-0.71966386,-0.15699128,-0.67871836,-0.58971187,-0.85359583,-0.069375191,-0.65615423,-0.62087213,-0.74193548,-0.69230769,-0.87028585,-0.98369296,-0.45242375,-0.69425544,-0.52395583,-0.78329011,-0.81451975,-0.96890597,-0.35122925,-0.018847103,-0.028046436,-0.94937107,-0.91425453,-0.75361105,-0.83247435,-0.77391485,-0.74408828,-0.85274398,-0.98032253,-0.36181657,0.37975835,-0.63922046,-0.70492468,0.097587459,-0.67005683,WALKING,0
-0.14954346,0.39970599,-0.19474902,0.59509654,-0.11410914,0.2728162,-0.24867638,0.0038372338,-0.18754871,-0.344868,-0.096881115,-0.69686556,-0.13901626,0.24817256,0.12068339,-0.79451545,-0.30659438,-0.41519283,-0.37040457,-0.6638746,0.12121785,0.0028734962,-0.97324566,-0.80645161,-0.76923077,-0.88448576,-0.64740929,-0.9078731,-0.83785629,-0.87341427,-0.97367333,-0.98121226,-0.7487786,-0.77751014,-0.090494279,-0.49537616,-0.99998307,-0.94957259,-0.86764697,-0.91340701,-0.93900641,-0.92903285,-0.85941588,-0.98749336,-0.28145488,0.27127338,-0.49139292,-0.7321325,0.043777603,-0.10823551,WALKING_UPSTAIRS,1
