url_len,url_num_hyphens_dom,url_path_len,url_domain_len,url_hostname_len,url_num_dots,url_num_underscores,url_query_len,url_num_query_para,url_ip_present,url_entropy,url_chinese_present,url_port,html_num_tags('iframe'),html_num_tags('script'),html_num_tags('embed'),html_num_tags('object'),html_num_tags('div'),html_num_tags('head'),html_num_tags('body'),html_num_tags('form'),html_num_tags('a'),html_num_tags('applet'),label
27.0,0.0,10.0,17.0,17.0,2.0,0.0,0.0,0.0,0.0,3.897299718,0.0,0.0,0.0,6.0,0.0,0.0,19.0,1.0,1.0,2.0,12.0,0.0,malicious
25.0,0.0,12.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,3.012015896,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,malicious
39.0,2.0,1.0,38.0,38.0,2.0,0.0,0.0,0.0,0.0,4.362267575,0.0,0.0,0.0,2.0,0.0,0.0,41.0,1.0,1.0,1.0,16.0,0.0,malicious
26.0,0.0,1.0,25.0,25.0,2.0,0.0,0.0,0.0,0.0,4.138502179,0.0,0.0,0.0,25.0,0.0,0.0,57.0,1.0,1.0,1.0,14.0,0.0,malicious
35.0,0.0,22.0,13.0,13.0,3.0,0.0,0.0,0.0,0.0,4.204834018,0.0,0.0,0.0,5.0,0.0,0.0,14.0,1.0,1.0,0.0,227.0,0.0,benign
23.0,2.0,6.0,17.0,17.0,1.0,0.0,0.0,0.0,0.0,4.106949133,0.0,0.0,0.0,5.0,0.0,0.0,125.0,1.0,1.0,0.0,17.0,0.0,malicious
16.0,0.0,0.0,16.0,16.0,2.0,0.0,0.0,0.0,0.0,3.762267391,0.0,0.0,0.0,4.0,0.0,0.0,183.0,1.0,1.0,1.0,564.0,0.0,benign
47.0,0.0,20.0,27.0,27.0,3.0,0.0,0.0,0.0,0.0,4.453731532,0.0,0.0,0.0,8.0,0.0,0.0,10.0,1.0,1.0,1.0,6.0,0.0,malicious
72.0,0.0,45.0,27.0,27.0,5.0,1.0,0.0,0.0,0.0,4.759308995,0.0,0.0,0.0,7.0,0.0,0.0,14.0,1.0,1.0,3.0,55.0,0.0,benign
50.0,0.0,35.0,15.0,15.0,4.0,0.0,0.0,0.0,0.0,4.362207073,0.0,0.0,1.0,9.0,0.0,0.0,330.0,1.0,1.0,1.0,108.0,0.0,benign
104.0,0.0,3.0,101.0,101.0,9.0,0.0,0.0,0.0,0.0,4.671713165,0.0,0.0,0.0,1.0,0.0,0.0,32.0,1.0,1.0,2.0,9.0,0.0,malicious
60.0,0.0,46.0,14.0,14.0,3.0,4.0,0.0,0.0,0.0,4.334267924,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,benign
68.0,0.0,50.0,18.0,18.0,1.0,0.0,0.0,0.0,0.0,4.64248977,0.0,0.0,0.0,1.0,0.0,0.0,22.0,1.0,1.0,1.0,1.0,0.0,malicious
39.0,1.0,10.0,29.0,29.0,3.0,0.0,0.0,0.0,0.0,4.186423692,0.0,0.0,0.0,2.0,0.0,0.0,41.0,1.0,1.0,1.0,18.0,0.0,malicious
31.0,0.0,13.0,18.0,18.0,2.0,0.0,0.0,0.0,0.0,4.378991987,0.0,0.0,0.0,16.0,0.0,0.0,361.0,1.0,1.0,4.0,294.0,0.0,benign
22.0,1.0,1.0,21.0,21.0,1.0,0.0,0.0,0.0,0.0,3.840402547,0.0,0.0,0.0,45.0,0.0,0.0,88.0,1.0,1.0,1.0,38.0,0.0,malicious
10.0,0.0,0.0,10.0,10.0,2.0,0.0,0.0,0.0,0.0,3.350209029,0.0,0.0,0.0,35.0,0.0,0.0,160.0,1.0,1.0,2.0,89.0,0.0,benign
17.0,0.0,0.0,17.0,17.0,2.0,0.0,0.0,0.0,0.0,3.938721876,0.0,0.0,0.0,4.0,0.0,0.0,183.0,1.0,1.0,1.0,564.0,0.0,benign
101.0,0.0,78.0,23.0,23.0,4.0,0.0,0.0,0.0,0.0,4.632830483,0.0,0.0,2.0,34.0,0.0,0.0,101.0,1.0,1.0,1.0,79.0,0.0,benign
36.0,1.0,11.0,25.0,25.0,3.0,0.0,0.0,0.0,0.0,4.21411372,0.0,0.0,3.0,36.0,0.0,0.0,162.0,1.0,1.0,4.0,213.0,0.0,malicious
50.0,1.0,22.0,28.0,28.0,1.0,0.0,0.0,0.0,0.0,4.62722103,0.0,0.0,0.0,12.0,0.0,0.0,37.0,1.0,1.0,1.0,5.0,0.0,malicious
34.0,0.0,23.0,11.0,11.0,2.0,0.0,0.0,0.0,0.0,4.064354625,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,malicious
26.0,1.0,0.0,26.0,26.0,2.0,0.0,0.0,0.0,0.0,3.858957287,0.0,0.0,0.0,9.0,0.0,0.0,200.0,1.0,1.0,2.0,122.0,0.0,benign
22.0,0.0,9.0,13.0,13.0,10.0,0.0,0.0,0.0,0.0,3.315599755,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,malicious
36.0,0.0,22.0,14.0,14.0,2.0,0.0,0.0,0.0,0.0,4.578638721,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,benign
22.0,1.0,1.0,21.0,21.0,1.0,0.0,0.0,0.0,0.0,4.164735179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,malicious
91.0,0.0,72.0,19.0,19.0,4.0,1.0,0.0,0.0,0.0,5.015862427,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,1.0,0.0,benign
25.0,0.0,12.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,3.074515896,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,malicious
34.0,0.0,20.0,14.0,14.0,3.0,3.0,0.0,0.0,0.0,4.2595142,0.0,0.0,0.0,9.0,0.0,0.0,26.0,1.0,1.0,0.0,31.0,0.0,benign
30.0,0.0,13.0,17.0,17.0,1.0,0.0,0.0,0.0,0.0,4.093340593,0.0,0.0,0.0,10.0,0.0,0.0,29.0,1.0,1.0,1.0,2.0,0.0,malicious
39.0,0.0,21.0,18.0,18.0,4.0,0.0,0.0,0.0,0.0,3.914016304,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,benign
32.0,0.0,13.0,19.0,19.0,4.0,0.0,0.0,0.0,0.0,4.201692924,0.0,0.0,0.0,1.0,0.0,1.0,7.0,1.0,1.0,0.0,2.0,0.0,benign
36.0,3.0,1.0,35.0,35.0,1.0,0.0,0.0,0.0,0.0,4.094073766,0.0,0.0,0.0,2.0,0.0,0.0,147.0,1.0,1.0,2.0,39.0,0.0,malicious
58.0,0.0,31.0,27.0,27.0,3.0,0.0,0.0,0.0,0.0,4.595170779,0.0,0.0,1.0,8.0,0.0,0.0,34.0,1.0,1.0,1.0,10.0,0.0,malicious
53.0,0.0,31.0,22.0,22.0,4.0,0.0,0.0,0.0,0.0,4.635812887,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,3.0,0.0,benign
60.0,0.0,37.0,23.0,23.0,12.0,0.0,0.0,0.0,0.0,3.974745887,0.0,0.0,0.0,15.0,0.0,0.0,24.0,1.0,1.0,1.0,14.0,0.0,malicious
99.0,0.0,83.0,16.0,16.0,4.0,4.0,0.0,0.0,0.0,4.886295693,0.0,0.0,1.0,47.0,0.0,0.0,129.0,1.0,1.0,3.0,573.0,0.0,benign
24.0,0.0,7.0,17.0,17.0,2.0,0.0,0.0,0.0,0.0,3.962103165,0.0,0.0,0.0,9.0,0.0,0.0,17.0,1.0,1.0,0.0,16.0,0.0,benign
24.0,1.0,0.0,24.0,24.0,2.0,0.0,0.0,0.0,0.0,3.937751955,0.0,0.0,0.0,2.0,0.0,0.0,43.0,1.0,1.0,0.0,96.0,0.0,benign
53.0,0.0,33.0,20.0,20.0,3.0,1.0,0.0,0.0,0.0,4.583822629,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,benign
53.0,0.0,30.0,23.0,23.0,3.0,0.0,0.0,0.0,0.0,4.293390596,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,malicious
9.0,0.0,0.0,9.0,9.0,1.0,0.0,0.0,0.0,0.0,3.375,0.0,0.0,0.0,19.0,0.0,0.0,29.0,1.0,1.0,0.0,20.0,0.0,benign
30.0,0.0,19.0,11.0,11.0,2.0,0.0,0.0,0.0,0.0,4.388790447,0.0,0.0,0.0,6.0,0.0,0.0,6.0,1.0,2.0,1.0,0.0,0.0,malicious
50.0,0.0,35.0,15.0,15.0,3.0,0.0,0.0,0.0,0.0,4.569046154,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,benign
77.0,0.0,69.0,8.0,8.0,2.0,1.0,0.0,0.0,0.0,4.744655185,0.0,0.0,0.0,2.0,0.0,0.0,14.0,1.0,1.0,1.0,8.0,0.0,benign
13.0,0.0,0.0,13.0,13.0,2.0,0.0,0.0,0.0,0.0,3.68418372,0.0,0.0,0.0,11.0,1.0,1.0,37.0,1.0,1.0,0.0,93.0,0.0,benign
66.0,0.0,40.0,26.0,26.0,3.0,1.0,0.0,0.0,0.0,4.255926916,0.0,0.0,1.0,3.0,0.0,0.0,34.0,1.0,1.0,1.0,51.0,0.0,malicious
48.0,0.0,27.0,21.0,21.0,3.0,0.0,0.0,0.0,0.0,4.117262013,0.0,0.0,0.0,16.0,0.0,0.0,195.0,1.0,1.0,3.0,67.0,0.0,malicious
17.0,0.0,0.0,17.0,17.0,2.0,0.0,0.0,0.0,0.0,4.053508855,0.0,0.0,1.0,6.0,0.0,0.0,249.0,1.0,1.0,3.0,162.0,0.0,benign
33.0,0.0,16.0,17.0,17.0,3.0,0.0,0.0,0.0,0.0,3.994764127,0.0,0.0,0.0,15.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,benign
181.0,1.0,165.0,16.0,16.0,4.0,3.0,0.0,0.0,0.0,4.669276234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,benign
19.0,0.0,7.0,12.0,12.0,1.0,0.0,0.0,0.0,0.0,4.134336113,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,1.0,6.0,4.0,0.0,malicious
52.0,2.0,14.0,32.0,32.0,1.0,0.0,5.0,1.0,0.0,4.316889089,0.0,0.0,0.0,5.0,0.0,0.0,134.0,1.0,1.0,2.0,189.0,0.0,malicious
18.0,0.0,1.0,17.0,17.0,1.0,0.0,0.0,0.0,0.0,3.803074189,0.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,malicious
47.0,3.0,1.0,46.0,46.0,2.0,0.0,0.0,0.0,0.0,4.159721475,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,malicious
88.0,0.0,70.0,18.0,18.0,1.0,0.0,0.0,0.0,0.0,4.942894031,0.0,0.0,1.0,47.0,0.0,0.0,477.0,1.0,1.0,7.0,151.0,0.0,malicious
36.0,0.0,25.0,11.0,11.0,3.0,0.0,0.0,0.0,0.0,4.054317814,0.0,0.0,0.0,21.0,0.0,0.0,30.0,1.0,1.0,1.0,35.0,0.0,benign
122.0,0.0,106.0,16.0,16.0,4.0,3.0,0.0,0.0,0.0,4.358205946,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,3.0,0.0,benign
43.0,1.0,12.0,31.0,31.0,3.0,0.0,0.0,0.0,0.0,4.142753411,0.0,0.0,1.0,140.0,0.0,0.0,426.0,1.0,1.0,3.0,163.0,0.0,malicious
16.0,0.0,0.0,16.0,13.0,3.0,0.0,0.0,0.0,1.0,3.642489673,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,3.0,0.0,benign
76.0,0.0,65.0,11.0,11.0,1.0,0.0,0.0,0.0,0.0,4.239950563,0.0,0.0,0.0,9.0,0.0,0.0,261.0,1.0,1.0,4.0,201.0,0.0,malicious
165.0,0.0,28.0,11.0,11.0,6.0,3.0,125.0,1.0,0.0,5.500401983,0.0,0.0,0.0,2.0,0.0,1.0,19.0,1.0,1.0,1.0,9.0,0.0,malicious
32.0,0.0,10.0,22.0,22.0,3.0,0.0,0.0,0.0,0.0,4.214262796,0.0,0.0,0.0,2.0,0.0,0.0,27.0,1.0,1.0,1.0,15.0,0.0,malicious
96.0,0.0,73.0,23.0,23.0,6.0,0.0,0.0,0.0,1.0,4.546002499,0.0,0.0,0.0,5.0,0.0,0.0,18.0,1.0,1.0,1.0,3.0,0.0,malicious
89.0,1.0,13.0,34.0,34.0,3.0,0.0,41.0,1.0,0.0,4.924573475,0.0,0.0,0.0,1.0,0.0,0.0,88.0,1.0,1.0,1.0,26.0,0.0,malicious
45.0,1.0,23.0,22.0,22.0,2.0,0.0,0.0,0.0,0.0,4.359442624,0.0,0.0,0.0,8.0,0.0,0.0,199.0,1.0,1.0,2.0,122.0,0.0,benign
35.0,0.0,19.0,16.0,16.0,2.0,1.0,0.0,0.0,0.0,4.059599126,0.0,0.0,0.0,5.0,0.0,0.0,20.0,1.0,1.0,1.0,0.0,0.0,malicious
33.0,0.0,13.0,20.0,20.0,4.0,0.0,0.0,0.0,0.0,4.046439345,0.0,0.0,0.0,17.0,0.0,0.0,2.0,1.0,1.0,1.0,3.0,0.0,benign
73.0,0.0,49.0,24.0,24.0,4.0,1.0,0.0,0.0,0.0,4.581198333,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,3.0,0.0,benign
18.0,0.0,0.0,18.0,18.0,1.0,0.0,0.0,0.0,0.0,3.777362795,0.0,0.0,0.0,9.0,0.0,0.0,18.0,1.0,1.0,2.0,12.0,0.0,benign
16.0,0.0,0.0,16.0,16.0,2.0,0.0,0.0,0.0,0.0,3.795088586,0.0,0.0,0.0,4.0,0.0,0.0,183.0,1.0,1.0,1.0,564.0,0.0,benign
34.0,0.0,20.0,14.0,14.0,4.0,0.0,0.0,0.0,1.0,4.070847431,0.0,0.0,1.0,8.0,0.0,0.0,53.0,1.0,1.0,1.0,112.0,0.0,benign
17.0,0.0,7.0,10.0,10.0,1.0,0.0,0.0,0.0,0.0,3.517894148,0.0,0.0,0.0,6.0,0.0,0.0,43.0,1.0,1.0,2.0,29.0,0.0,benign
52.0,0.0,24.0,28.0,28.0,4.0,0.0,0.0,0.0,0.0,4.517739236,0.0,0.0,0.0,6.0,0.0,0.0,66.0,1.0,1.0,2.0,30.0,0.0,malicious
46.0,0.0,25.0,21.0,21.0,1.0,0.0,0.0,0.0,0.0,4.102656955,0.0,0.0,0.0,1.0,0.0,0.0,8.0,1.0,2.0,1.0,3.0,0.0,malicious
301.0,0.0,16.0,13.0,13.0,2.0,0.0,271.0,7.0,0.0,4.932694326,0.0,0.0,0.0,2.0,0.0,0.0,45.0,1.0,1.0,1.0,5.0,0.0,malicious
30.0,0.0,15.0,15.0,15.0,2.0,1.0,0.0,0.0,0.0,4.208924987,0.0,0.0,0.0,10.0,0.0,0.0,20.0,1.0,1.0,0.0,23.0,0.0,benign
83.0,0.0,27.0,56.0,56.0,4.0,0.0,0.0,0.0,0.0,4.612151855,0.0,0.0,0.0,9.0,0.0,0.0,8.0,1.0,1.0,1.0,4.0,0.0,malicious
13.0,0.0,1.0,12.0,12.0,1.0,0.0,0.0,0.0,0.0,3.78418372,0.0,0.0,0.0,8.0,0.0,0.0,48.0,1.0,1.0,2.0,2.0,0.0,malicious
61.0,0.0,49.0,12.0,12.0,3.0,0.0,0.0,0.0,0.0,4.664021848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,benign
14.0,0.0,0.0,14.0,14.0,3.0,0.0,0.0,0.0,0.0,3.558518613,0.0,0.0,3.0,48.0,0.0,0.0,161.0,1.0,1.0,2.0,452.0,0.0,benign
50.0,2.0,10.0,40.0,40.0,3.0,0.0,0.0,0.0,0.0,4.314034874,0.0,0.0,0.0,2.0,0.0,0.0,36.0,1.0,1.0,1.0,15.0,0.0,malicious
176.0,0.0,169.0,7.0,7.0,2.0,1.0,0.0,0.0,0.0,4.55021197,0.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,benign
28.0,1.0,0.0,28.0,28.0,2.0,0.0,0.0,0.0,0.0,4.071581588,0.0,0.0,0.0,28.0,0.0,0.0,164.0,1.0,1.0,1.0,180.0,0.0,benign
14.0,0.0,0.0,14.0,14.0,3.0,0.0,0.0,0.0,1.0,3.558518613,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,benign
50.0,0.0,37.0,13.0,13.0,1.0,1.0,0.0,0.0,0.0,4.251476307,0.0,0.0,0.0,5.0,0.0,0.0,20.0,1.0,1.0,1.0,0.0,0.0,malicious
46.0,0.0,33.0,13.0,13.0,3.0,1.0,0.0,0.0,0.0,3.99444304,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,benign
80.0,0.0,48.0,32.0,32.0,5.0,0.0,0.0,0.0,0.0,4.570353994,0.0,0.0,0.0,8.0,0.0,0.0,12.0,1.0,1.0,1.0,4.0,0.0,malicious
61.0,0.0,38.0,23.0,23.0,4.0,0.0,0.0,0.0,0.0,4.767630401,0.0,0.0,26.0,65.0,0.0,0.0,247.0,1.0,1.0,2.0,203.0,0.0,benign
32.0,0.0,16.0,16.0,16.0,1.0,0.0,0.0,0.0,0.0,4.096568168,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,malicious
62.0,0.0,43.0,19.0,19.0,3.0,0.0,0.0,0.0,0.0,4.733251225,0.0,0.0,0.0,36.0,0.0,0.0,117.0,1.0,1.0,0.0,85.0,0.0,benign
27.0,1.0,1.0,26.0,26.0,2.0,0.0,0.0,0.0,0.0,4.02559186,0.0,0.0,0.0,2.0,0.0,0.0,41.0,1.0,1.0,1.0,18.0,0.0,malicious
41.0,2.0,6.0,35.0,35.0,2.0,0.0,0.0,0.0,0.0,4.522055209,0.0,0.0,0.0,4.0,0.0,0.0,82.0,1.0,1.0,1.0,540.0,0.0,benign
21.0,0.0,9.0,12.0,12.0,3.0,0.0,0.0,0.0,0.0,3.79790269,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,benign
25.0,0.0,12.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,3.074515896,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,malicious
17.0,0.0,0.0,17.0,17.0,2.0,0.0,0.0,0.0,0.0,3.938721876,0.0,0.0,0.0,12.0,0.0,0.0,118.0,1.0,1.0,1.0,34.0,0.0,benign
13.0,0.0,2.0,11.0,11.0,2.0,0.0,0.0,0.0,0.0,3.403989446,0.0,0.0,0.0,22.0,0.0,0.0,69.0,1.0,1.0,0.0,49.0,0.0,benign
20.0,0.0,5.0,15.0,15.0,2.0,0.0,0.0,0.0,0.0,3.750464707,0.0,0.0,0.0,6.0,0.0,0.0,28.0,1.0,1.0,4.0,4.0,0.0,malicious
43.0,2.0,10.0,33.0,33.0,3.0,0.0,0.0,0.0,0.0,4.24117596,0.0,0.0,0.0,2.0,0.0,0.0,148.0,1.0,1.0,2.0,39.0,0.0,malicious
66.0,0.0,40.0,26.0,26.0,3.0,1.0,0.0,0.0,0.0,4.255926916,0.0,0.0,1.0,3.0,0.0,0.0,34.0,1.0,1.0,1.0,51.0,0.0,malicious
21.0,1.0,10.0,11.0,11.0,4.0,0.0,0.0,0.0,0.0,3.824862958,0.0,0.0,0.0,9.0,0.0,0.0,261.0,1.0,1.0,4.0,201.0,0.0,malicious
31.0,0.0,18.0,13.0,13.0,3.0,0.0,0.0,0.0,0.0,4.168465671,0.0,0.0,0.0,5.0,0.0,0.0,45.0,1.0,1.0,1.0,77.0,0.0,benign
23.0,0.0,0.0,23.0,23.0,2.0,0.0,0.0,0.0,0.0,4.081727679,0.0,0.0,0.0,4.0,0.0,0.0,183.0,1.0,1.0,1.0,564.0,0.0,benign
39.0,0.0,16.0,23.0,23.0,1.0,0.0,0.0,0.0,0.0,4.145647217,0.0,0.0,0.0,6.0,0.0,0.0,28.0,1.0,1.0,1.0,16.0,0.0,malicious
36.0,0.0,18.0,18.0,18.0,3.0,0.0,0.0,0.0,0.0,4.425810103,0.0,0.0,0.0,17.0,0.0,0.0,38.0,1.0,1.0,0.0,71.0,0.0,benign
56.0,1.0,38.0,18.0,18.0,4.0,1.0,0.0,0.0,0.0,4.310302939,0.0,0.0,1.0,46.0,0.0,0.0,69.0,1.0,1.0,3.0,17.0,0.0,benign
64.0,0.0,51.0,13.0,13.0,4.0,0.0,0.0,0.0,1.0,4.838206056,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,malicious
21.0,1.0,1.0,20.0,20.0,1.0,0.0,0.0,0.0,0.0,4.211260736,0.0,0.0,0.0,2.0,0.0,0.0,41.0,1.0,1.0,1.0,92.0,0.0,malicious
41.0,0.0,30.0,11.0,11.0,2.0,0.0,0.0,0.0,0.0,4.5560506,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,3.0,0.0,benign
27.0,0.0,3.0,24.0,24.0,2.0,0.0,0.0,0.0,0.0,4.047160075,0.0,0.0,0.0,5.0,0.0,0.0,44.0,1.0,1.0,1.0,40.0,0.0,benign
42.0,1.0,10.0,32.0,32.0,3.0,0.0,0.0,0.0,0.0,4.29088138,0.0,0.0,0.0,2.0,0.0,0.0,41.0,1.0,1.0,1.0,16.0,0.0,malicious
25.0,0.0,12.0,13.0,13.0,3.0,0.0,0.0,0.0,1.0,3.917837797,0.0,0.0,1.0,21.0,0.0,0.0,62.0,1.0,1.0,1.0,123.0,0.0,benign
64.0,0.0,49.0,15.0,15.0,3.0,1.0,0.0,0.0,0.0,4.313993157,0.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,malicious
34.0,0.0,17.0,17.0,17.0,3.0,0.0,0.0,0.0,0.0,3.828990188,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,benign
16.0,0.0,0.0,16.0,16.0,2.0,0.0,0.0,0.0,0.0,3.795088586,0.0,0.0,0.0,4.0,0.0,0.0,183.0,1.0,1.0,1.0,564.0,0.0,benign
90.0,2.0,48.0,42.0,42.0,4.0,0.0,0.0,0.0,0.0,4.700854617,0.0,0.0,0.0,8.0,0.0,0.0,10.0,1.0,1.0,1.0,6.0,0.0,malicious
28.0,0.0,13.0,15.0,15.0,2.0,0.0,0.0,0.0,0.0,3.976010789,0.0,0.0,0.0,8.0,0.0,0.0,40.0,1.0,1.0,1.0,140.0,0.0,benign
18.0,0.0,0.0,18.0,18.0,2.0,0.0,0.0,0.0,0.0,4.16385619,0.0,0.0,0.0,22.0,0.0,0.0,49.0,1.0,1.0,1.0,73.0,0.0,benign
30.0,0.0,8.0,22.0,22.0,2.0,0.0,0.0,0.0,0.0,4.396229409,0.0,0.0,0.0,7.0,0.0,0.0,14.0,1.0,1.0,1.0,43.0,0.0,malicious
15.0,0.0,0.0,15.0,12.0,3.0,0.0,0.0,0.0,1.0,3.788754914,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,benign
30.0,2.0,8.0,22.0,22.0,2.0,0.0,0.0,0.0,0.0,4.188331132,0.0,0.0,3.0,35.0,0.0,0.0,173.0,1.0,1.0,5.0,217.0,0.0,malicious
108.0,1.0,23.0,85.0,85.0,5.0,0.0,0.0,0.0,0.0,4.624010433,0.0,0.0,0.0,4.0,0.0,0.0,34.0,1.0,1.0,1.0,1.0,0.0,malicious
101.0,0.0,78.0,23.0,23.0,4.0,0.0,0.0,0.0,0.0,4.676857219,0.0,0.0,2.0,34.0,0.0,0.0,101.0,1.0,1.0,1.0,79.0,0.0,benign
27.0,1.0,14.0,13.0,13.0,1.0,0.0,0.0,0.0,0.0,3.75748399,0.0,0.0,1.0,10.0,0.0,0.0,23.0,1.0,1.0,0.0,11.0,0.0,benign
37.0,0.0,20.0,17.0,17.0,3.0,0.0,0.0,0.0,0.0,4.33706621,0.0,0.0,0.0,17.0,0.0,0.0,37.0,1.0,1.0,2.0,29.0,0.0,benign
28.0,1.0,0.0,28.0,28.0,2.0,0.0,0.0,0.0,0.0,4.136286231,0.0,0.0,0.0,8.0,0.0,0.0,261.0,1.0,1.0,2.0,123.0,0.0,benign
27.0,0.0,9.0,18.0,18.0,2.0,0.0,0.0,0.0,0.0,4.278351812,0.0,0.0,0.0,21.0,0.0,0.0,31.0,1.0,1.0,1.0,59.0,0.0,benign
60.0,0.0,47.0,13.0,13.0,2.0,0.0,0.0,0.0,0.0,4.780200297,0.0,0.0,0.0,14.0,0.0,0.0,10.0,1.0,1.0,2.0,7.0,0.0,malicious
77.0,2.0,59.0,18.0,18.0,2.0,1.0,0.0,0.0,0.0,4.954293762,0.0,0.0,0.0,2.0,0.0,0.0,24.0,1.0,1.0,0.0,5.0,0.0,benign
39.0,0.0,22.0,17.0,17.0,3.0,0.0,0.0,0.0,0.0,4.406516782,0.0,0.0,0.0,17.0,0.0,0.0,32.0,1.0,1.0,2.0,29.0,0.0,benign
40.0,0.0,17.0,17.0,17.0,1.0,0.0,5.0,0.0,0.0,4.538111458,0.0,0.0,0.0,9.0,0.0,0.0,8.0,1.0,1.0,1.0,4.0,0.0,malicious
31.0,0.0,17.0,14.0,14.0,1.0,0.0,0.0,0.0,0.0,3.935935796,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,1.0,1.0,0.0,0.0,malicious
68.0,0.0,51.0,17.0,17.0,3.0,2.0,0.0,0.0,0.0,5.020429484,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,0.0,0.0,0.0,benign
16.0,0.0,0.0,16.0,13.0,3.0,0.0,0.0,0.0,1.0,3.675310869,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,3.0,0.0,benign
44.0,2.0,10.0,34.0,34.0,3.0,0.0,0.0,0.0,0.0,4.351168911,0.0,0.0,0.0,2.0,0.0,0.0,41.0,1.0,1.0,1.0,16.0,0.0,malicious
45.0,0.0,33.0,12.0,12.0,5.0,0.0,0.0,0.0,0.0,4.144788699,0.0,0.0,2.0,14.0,0.0,0.0,52.0,1.0,1.0,3.0,34.0,0.0,benign
58.0,0.0,46.0,12.0,12.0,2.0,0.0,0.0,0.0,0.0,4.595170779,0.0,0.0,0.0,0.0,0.0,0.0,61.0,1.0,1.0,1.0,16.0,0.0,malicious
171.0,0.0,154.0,17.0,17.0,3.0,2.0,0.0,0.0,0.0,4.603016382,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,3.0,0.0,benign
14.0,0.0,0.0,14.0,14.0,2.0,0.0,0.0,0.0,0.0,3.594465637,0.0,0.0,1.0,23.0,0.0,0.0,256.0,1.0,1.0,2.0,94.0,0.0,benign
44.0,0.0,28.0,16.0,16.0,3.0,0.0,0.0,0.0,0.0,3.885003469,0.0,0.0,0.0,3.0,0.0,0.0,16.0,1.0,1.0,1.0,8.0,0.0,malicious
44.0,1.0,10.0,34.0,34.0,3.0,0.0,0.0,0.0,0.0,4.257756064,0.0,0.0,0.0,2.0,0.0,0.0,41.0,1.0,1.0,1.0,16.0,0.0,malicious
