date,hour,PM10,PM2.5,ozone,temperature,precipitation,windspeed,humidity,visibility,count
2021-07-30,8,23,16,0.028,27.9,0,1.8,76,2000,272
2021-07-30,9,25,16,0.035,29.5,0,1.6,68,2000,184
2021-07-30,10,24,15,0.054,30.8,0,1.7,60,2000,161
2021-07-30,11,25,18,0.079,32.2,0,1.7,57,2000,209
2021-07-30,12,26,20,0.083,33.2,0,3.2,55,2000,203
2021-07-30,13,31,18,0.08,34.3,0,2.5,50,2000,183
2021-07-30,14,26,22,0.082,35.2,0,3,46,2000,179
2021-07-30,15,33,22,0.074,34.8,0,2.4,46,2000,167
2021-07-30,16,27,17,0.066,34.7,0,3.4,46,2000,220
2021-07-30,17,23,20,0.047,34.4,0,2.3,46,2000,366
2021-07-30,18,20,13,0.036,33.4,0,3.4,48,2000,649
2021-07-30,19,22,11,0.026,32,0,2.5,58,2000,440
2021-07-30,20,25,13,0.023,31.4,0,2.3,61,2000,373
2021-07-30,21,21,11,0.016,31.1,0,1.3,62,2000,412
2021-07-30,22,23,9,0.025,30.6,0,2.1,65,2000,344
2021-07-30,23,19,10,0.024,30.1,0,3.2,71,2000,163
2021-07-31,0,15,9,0.025,29.5,0,3.8,74,2000,103
2021-07-31,1,16,10,0.023,29.1,0,1.9,74,2000,35
2021-07-31,2,21,9,0.024,27.9,1,2.7,86,2000,21
2021-07-31,3,16,9,0.026,27.2,1,3.1,88,747,19
2021-07-31,4,12,10,0.025,27.1,0,2.3,88,2000,16
2021-07-31,5,16,10,0.021,27,0,2.3,87,2000,29
2021-07-31,6,23,11,0.022,26.8,0,1.5,87,2000,62
2021-07-31,7,19,11,0.02,26.9,0,2.5,86,2000,79
2021-07-31,8,22,16,0.02,27.9,0,2.6,81,2000,93
2021-07-31,9,23,14,0.03,28.7,0,2.1,75,2000,136
2021-07-31,10,29,16,0.04,29.4,0,2.1,74,2000,173
2021-07-31,11,29,17,0.057,30.2,0,2.2,70,2000,182
2021-07-31,12,27,19,0.065,32,0,3.1,61,2000,182
2021-07-31,13,26,18,0.07,32.7,0,1.5,59,2000,188
2021-07-31,14,31,23,0.075,33.7,0,3.1,56,2000,182
2021-07-31,15,29,21,0.073,34.2,0,3,55,2000,188
2021-07-31,16,25,23,0.07,34.1,0,2.7,53,2000,208
2021-07-31,17,23,18,0.065,33,0,2.8,56,2000,311
2021-07-31,18,24,16,0.055,32.6,0,3.7,58,2000,373
2021-07-31,19,18,12,0.044,30.9,0,4.3,60,2000,373
2021-07-31,20,21,10,0.044,29.1,0,3.2,63,2000,302
2021-07-31,21,19,11,0.05,28.7,0,2,65,2000,315
2021-07-31,22,24,11,0.045,28.3,0,2.4,71,2000,305
2021-07-31,23,21,13,0.044,28.1,0,1.5,69,2000,149
2021-08-01,0,23,17,0.048,28,0,1.4,70,2000,89
2021-08-01,1,26,17,0.05,27.6,0,1.5,75,2000,77
2021-08-01,2,28,18,0.048,27.4,0,1.4,75,2000,32
2021-08-01,3,26,17,0.053,27.3,0,1.3,76,2000,18
2021-08-01,4,24,18,0.05,27.1,0,1.6,76,2000,21
2021-08-01,5,26,17,0.055,27,0,0.1,77,2000,19
2021-08-01,6,28,17,0.045,26.9,0,1,78,2000,36
2021-08-01,7,25,17,0.042,26.9,0,0.7,79,2000,46
2021-08-01,8,25,21,0.047,27.4,0,1.6,77,1954,53
2021-08-01,9,27,18,0.042,27.5,0,1,77,1876,47
2021-08-01,10,28,22,0.053,26.3,1,2.1,86,413,13
2021-08-01,11,32,21,0.058,26.8,1,1,87,886,70
2021-08-01,12,37,27,0.064,28.1,0,0.6,80,1334,112
2021-08-01,13,34,27,0.061,28.7,0,1.3,81,1295,53
2021-08-01,14,32,22,0.057,27.7,1,1.4,80,1876,54
2021-08-01,15,32,23,0.056,28,1,1,76,2000,119
2021-08-01,16,34,26,0.054,28.6,0,1.3,82,1240,193
2021-08-01,17,32,23,0.049,28.6,0,1.9,79,1847,187
2021-08-01,18,25,20,0.044,28.5,0,1.4,80,1916,170
2021-08-01,19,27,20,0.04,28.4,0,1.7,78,1983,122
2021-08-01,20,26,20,0.032,26.2,1,1.7,92,878,30
2021-08-01,21,23,18,0.023,25.7,1,1.3,94,260,8
2021-08-01,22,22,16,0.02,25.5,1,2.1,94,1101,11
2021-08-01,23,15,10,0.019,25.3,1,2.2,95,610,11
2021-08-02,0,14,8,0.024,25.1,1,1.8,93,1461,22
2021-08-02,1,11,7,0.021,25.2,0,0.9,93,2000,19
2021-08-02,2,15,8,0.019,25.3,0,0.7,93,2000,15
2021-08-02,3,11,7,0.019,25.2,0,0.9,92,2000,9
2021-08-02,4,9,7,0.018,25.2,0,0.9,92,2000,12
2021-08-02,5,13,8,0.017,25.3,0,1,92,2000,39
2021-08-02,6,13,7,0.014,25.3,1,1.7,92,1952,70
2021-08-02,7,11,5,0.016,25.3,0,1.9,93,1932,83
2021-08-02,8,13,7,0.013,25.5,1,1.8,95,511,88
2021-08-02,9,15,7,0.017,25.6,1,0.9,92,1937,133
2021-08-02,10,16,8,0.027,25.8,0,2.7,88,1983,119
2021-08-02,11,,,,26.2,0,2.7,82,2000,156
2021-08-02,12,,,,26.8,0,1.9,77,2000,144
2021-08-02,13,,,,26.5,0,2.2,79,2000,171
2021-08-02,14,14,8,0.042,27.4,0,2.3,76,2000,164
2021-08-02,15,15,7,0.052,27.9,0,2.1,74,2000,231
2021-08-02,16,13,8,0.054,28.1,0,2.1,72,2000,285
2021-08-02,17,15,8,0.058,28.5,0,1.8,70,2000,420
2021-08-02,18,19,10,0.05,28.3,0,0.7,71,2000,743
2021-08-02,19,19,10,0.038,28.3,0,1.3,71,2000,515
2021-08-02,20,22,9,0.029,27.7,0,1.2,77,2000,450
2021-08-02,21,14,6,0.027,27.1,0,0.5,78,2000,436
2021-08-02,22,14,5,0.024,26.7,0,1.4,79,2000,301
2021-08-02,23,17,7,0.022,26.1,0,1.3,83,2000,151
2021-08-03,0,18,10,0.026,25.9,0,1,85,2000,85
2021-08-03,1,18,8,0.028,25.6,0,0.5,84,2000,58
2021-08-03,2,22,11,0.022,25.1,0,0.3,88,2000,35
2021-08-03,3,18,9,0.016,24.8,0,1.2,89,2000,24
2021-08-03,4,19,10,0.015,24.4,0,1.4,90,2000,15
2021-08-03,5,18,8,0.009,24.3,0,0.4,90,2000,35
2021-08-03,6,18,8,0.009,24.2,0,1.9,92,1995,100
2021-08-03,7,21,7,0.019,24.6,0,1.8,91,2000,182
2021-08-03,8,15,7,0.029,26.1,0,1.6,86,2000,339
2021-08-03,9,19,8,0.026,27.3,0,1.9,81,2000,212
2021-08-03,10,19,10,0.027,28,0,2.2,79,2000,182
2021-08-03,11,19,9,0.031,28.5,0,2.2,78,2000,186
2021-08-03,12,20,10,0.039,29.9,0,1.5,73,2000,212
2021-08-03,13,16,13,0.044,30.1,0,2.3,67,2000,194
2021-08-03,14,21,17,0.067,29.9,0,3.3,70,2000,193
2021-08-03,15,30,21,0.067,31.3,0,2.1,67,2000,225
2021-08-03,16,19,15,0.046,30,0,5.3,71,2000,211
2021-08-03,17,18,10,0.048,31,0,2.5,62,2000,411
2021-08-03,18,20,13,0.04,30.7,0,2.7,64,2000,711
2021-08-03,19,13,8,0.022,30,0,2.4,64,2000,567
2021-08-03,20,20,9,0.022,28.9,0,1.9,70,2000,502
2021-08-03,21,15,7,0.018,28.4,0,1.7,73,2000,475
2021-08-03,22,18,7,0.014,28,0,1,75,2000,325
2021-08-03,23,13,5,0.016,27.7,0,1,75,2000,118
2021-08-04,0,12,6,0.017,27.5,0,0.8,76,2000,91
2021-08-04,1,12,5,0.014,27.3,0,0.2,77,2000,39
2021-08-04,2,13,7,0.016,27.2,0,0.8,79,2000,32
2021-08-04,3,11,5,0.014,26.9,0,0.6,82,2000,14
2021-08-04,4,9,6,0.014,26.7,0,1.1,83,2000,23
2021-08-04,5,11,6,0.013,26.5,0,1.1,85,2000,36
2021-08-04,6,11,6,0.013,26.4,0,1.1,85,2000,104
2021-08-04,7,17,7,0.012,26.6,0,1.6,87,2000,166
2021-08-04,8,22,8,0.016,27.4,0,0.8,85,2000,341
2021-08-04,9,20,8,0.025,28.6,0,2.2,76,2000,208
2021-08-04,10,22,10,0.033,29.9,0,2.5,68,2000,172
2021-08-04,11,22,13,0.045,30.9,0,2.5,61,2000,183
2021-08-04,12,24,17,0.055,31.4,0,3,59,2000,232
2021-08-04,13,27,18,0.054,31.8,0,3.7,57,2000,166
2021-08-04,14,25,17,0.044,32.6,0,2.8,59,2000,189
2021-08-04,15,24,17,0.045,32.3,0,3.6,55,2000,169
2021-08-04,16,19,14,0.038,32.8,0,2.8,55,2000,245
2021-08-04,17,21,13,0.032,31.3,0,2.9,60,2000,438
2021-08-04,18,21,11,0.026,31,0,2.1,60,2000,747
2021-08-04,19,22,15,0.014,30,0,2.7,61,2000,537
2021-08-04,20,28,15,0.012,28.9,0,2.5,66,2000,424
2021-08-04,21,21,12,0.01,28,0,1.7,71,2000,457
2021-08-04,22,19,11,0.011,27.5,0,1.7,73,2000,315
2021-08-04,23,21,12,0.012,27,0,1.2,74,2000,149
2021-08-05,0,24,12,0.01,26.5,0,1.2,77,2000,89
2021-08-05,1,22,12,0.012,26.3,0,0.3,78,2000,65
2021-08-05,2,19,14,0.015,26,0,0.7,80,2000,32
2021-08-05,3,22,15,0.018,25.8,0,1.6,81,2000,29
2021-08-05,4,19,15,0.021,25.7,0,1.7,83,2000,27
2021-08-05,5,20,14,0.013,25.6,0,1.8,82,2000,31
2021-08-05,6,23,14,0.009,25.6,0,1.4,81,2000,106
2021-08-05,7,25,12,0.012,25.9,0,2.5,80,2000,173
2021-08-05,8,26,13,0.016,27.5,0,1.8,77,2000,325
2021-08-05,9,21,10,0.022,29.2,0,0.8,67,2000,193
2021-08-05,10,22,12,0.028,30.4,0,1.2,62,2000,144
2021-08-05,11,17,12,0.035,31,0,1.3,59,2000,184
2021-08-05,12,18,12,0.053,31.8,0,2.8,59,2000,225
2021-08-05,13,24,15,0.055,32.6,0,2.2,56,2000,173
2021-08-05,14,22,15,0.049,32.8,0,1.6,54,2000,191
2021-08-05,15,26,16,0.058,33.5,0,3.1,56,2000,215
2021-08-05,16,33,20,0.054,32.8,0,2.2,57,2000,228
2021-08-05,17,27,18,0.043,32.8,0,3.8,56,2000,418
2021-08-05,18,25,15,0.033,32.4,0,3.4,57,2000,653
2021-08-05,19,17,12,0.022,31.4,0,2.8,59,2000,508
2021-08-05,20,20,12,0.018,29.9,0,2.9,63,2000,394
2021-08-05,21,19,10,0.016,29.2,0,1.9,69,2000,372
2021-08-05,22,23,13,0.014,28.4,0,1.6,71,2000,331
2021-08-05,23,19,11,0.016,27.9,0,2.5,74,2000,140
2021-08-06,0,21,14,0.02,27.5,0,1.4,75,2000,74
2021-08-06,1,21,14,0.028,27.2,0,1.7,77,2000,55
2021-08-06,2,24,14,0.03,27,0,0.8,77,2000,28
2021-08-06,3,22,14,0.03,26.7,0,0.8,78,2000,23
2021-08-06,4,22,14,0.027,26.6,0,1.5,79,2000,15
2021-08-06,5,20,13,0.02,26.3,0,1.6,79,2000,49
2021-08-06,6,25,17,0.022,26.2,0,1,79,2000,106
2021-08-06,7,21,12,0.019,26.5,0,1.4,80,2000,168
2021-08-06,8,21,14,0.019,27.7,0,1.5,77,2000,321
2021-08-06,9,21,11,0.021,29.2,0,1.9,72,2000,205
2021-08-06,10,23,9,0.026,30.3,0,2.4,65,2000,144
2021-08-06,11,18,9,0.033,31,0,1,61,2000,166
2021-08-06,12,21,11,0.039,31.7,0,1.9,58,2000,233
2021-08-06,13,24,13,0.033,31.9,0,1.5,58,2000,224
2021-08-06,14,20,4,0.024,28.3,0,8.1,68,2000,167
2021-08-06,15,12,1,0.027,28,0,6.9,63,2000,228
2021-08-06,16,5,1,0.032,28.6,0,3.8,62,2000,289
2021-08-06,17,10,2,0.03,29.3,0,1.9,59,2000,476
2021-08-06,18,9,4,0.023,29.3,0,1.8,58,2000,717
2021-08-06,19,10,4,0.011,28.8,0,1.5,60,2000,498
2021-08-06,20,11,3,0.009,28.3,0,0.9,61,2000,321
2021-08-06,21,14,5,0.014,27.4,0,3.2,68,2000,338
2021-08-06,22,13,3,0.014,26.3,0,3,72,2000,289
2021-08-06,23,9,2,0.014,26.2,0,1.3,72,2000,162
2021-08-07,0,7,4,0.012,26,0,0.3,71,2000,109
2021-08-07,1,10,3,0.008,25.7,0,1.4,72,2000,58
2021-08-07,2,10,5,0.01,25,0,2.6,78,2000,59
2021-08-07,3,10,4,0.011,24.4,0,0.7,80,2000,33
2021-08-07,4,8,4,0.008,24.1,0,0.7,82,2000,21
2021-08-07,5,11,3,0.006,23.6,0,0.3,82,2000,33
2021-08-07,6,13,2,0.006,23.4,0,0.4,83,2000,63
2021-08-07,7,18,4,0.011,23.7,0,0.9,82,2000,83
2021-08-07,8,14,4,0.021,25.1,0,2.3,77,2000,143
2021-08-07,9,15,5,0.034,26.5,0,2.6,72,2000,142
2021-08-07,10,18,7,0.047,28,0,1.9,66,2000,188
2021-08-07,11,18,6,0.054,29.5,0,2.7,60,2000,201
2021-08-07,12,20,6,0.055,30.3,0,2.4,55,2000,197
2021-08-07,13,13,5,0.053,30.6,0,2.7,55,2000,250
2021-08-07,14,11,4,0.052,30.9,0,2.8,53,2000,225
2021-08-07,15,12,5,0.053,32,0,2.7,50,2000,252
2021-08-07,16,10,3,0.043,32,0,2.6,51,2000,284
2021-08-07,17,15,7,0.041,32,0,2.4,53,2000,324
2021-08-07,18,25,10,0.033,31.7,0,3.6,48,2000,458
2021-08-07,19,21,11,0.032,30.3,0,2.7,60,2000,535
2021-08-07,20,,11,0.029,29.2,0,3.5,65,2000,485
2021-08-07,21,25,9,0.025,28.6,0,2.3,63,2000,450
2021-08-07,22,15,9,0.029,28.3,0,3.1,65,2000,336
2021-08-07,23,19,10,0.026,27.6,0,0.1,66,2000,178
2021-08-08,0,18,9,0.019,26.8,0,1,69,2000,126
2021-08-08,1,20,10,0.018,26.3,0,0.6,72,2000,80
2021-08-08,2,24,10,0.02,25.8,0,0.3,74,2000,33
2021-08-08,3,22,11,0.018,25.3,0,1.2,77,2000,21
2021-08-08,4,24,8,0.018,25.1,0,0.5,78,2000,14
2021-08-08,5,24,11,0.019,24.8,0,2,80,2000,31
2021-08-08,6,25,13,0.013,24.5,0,1.4,80,2000,44
2021-08-08,7,23,10,0.019,24.7,0,2.1,84,2000,96
2021-08-08,8,25,9,0.021,25.6,0,1.9,81,2000,102
2021-08-08,9,23,10,0.023,26.7,0,1.4,78,2000,121
2021-08-08,10,18,9,0.044,28.5,0,1.6,71,2000,141
2021-08-08,11,18,11,0.054,30.2,0,2.2,64,2000,204
2021-08-08,12,28,15,0.055,31,0,2.1,65,2000,212
2021-08-08,13,18,11,0.051,31.8,0,2.9,60,2000,238
2021-08-08,14,12,14,0.05,32,0,2.2,59,2000,188
2021-08-08,15,21,16,0.042,31.5,0,2.6,59,2000,25
2021-08-08,16,14,7,0.034,26.8,1,3,84,1500,34
2021-08-08,17,14,6,0.031,25.3,1,2.8,83,1500,53
2021-08-08,18,16,6,0.025,25.4,0,2,77,2000,53
2021-08-08,19,17,8,0.01,25.1,1,0.6,80,2000,94
2021-08-08,20,22,9,0.009,25.1,1,0.9,83,2000,156
2021-08-08,21,19,8,0.008,25.1,0,0.4,85,2000,199
2021-08-08,22,17,8,0.007,24.9,0,1.8,86,2000,189
2021-08-08,23,16,7,0.006,25,0,2.9,79,2000,118
2021-08-09,0,11,7,0.005,24.7,0,0.7,77,2000,70
2021-08-09,1,15,5,0.014,24.3,0,1.4,81,2000,25
2021-08-09,2,11,5,0.017,23.7,0,1.4,81,2000,24
2021-08-09,3,15,3,0.017,23.5,0,0.7,82,2000,19
2021-08-09,4,12,4,0.018,23.4,0,1.7,80,2000,18
2021-08-09,5,12,3,0.012,23.3,0,0.2,79,2000,40
2021-08-09,6,12,4,0.011,23.5,0,0.9,81,2000,100
2021-08-09,7,13,2,0.025,23.9,0,1.8,79,2000,212
2021-08-09,8,11,3,0.027,25.3,0,2.6,74,2000,337
2021-08-09,9,15,3,0.029,28,0,2.7,65,2000,227
2021-08-09,10,16,5,0.045,28.5,0,1.9,65,2000,162
2021-08-09,11,12,4,0.051,30.6,0,2.5,54,2000,190
2021-08-09,12,14,8,0.051,31.1,0,1.8,54,2000,243
2021-08-09,13,15,6,0.048,32.2,0,3.1,48,2000,202
2021-08-09,14,25,5,0.05,32.9,0,3.9,46,2000,186
2021-08-09,15,17,7,0.05,33.3,0,2.2,44,2000,190
2021-08-09,16,15,9,0.046,33.6,0,2.9,45,2000,265
2021-08-09,17,15,6,0.039,33.2,0,3.7,46,2000,434
2021-08-09,18,14,8,0.035,32,0,3.5,49,2000,745
2021-08-09,19,14,5,0.028,31,0,2.7,52,2000,598
2021-08-09,20,10,4,0.026,29.5,0,2,55,2000,526
2021-08-09,21,8,2,0.026,28.6,0,2.8,60,2000,450
2021-08-09,22,15,1,0.024,27.8,0,3.4,62,2000,358
2021-08-09,23,7,2,0.024,27.2,0,2.7,63,2000,158
2021-08-10,0,8,2,0.028,26.6,0,2.7,64,2000,116
2021-08-10,1,7,1,0.029,26.1,0,2.5,67,2000,61
2021-08-10,2,11,2,0.031,25.7,0,2.2,65,2000,40
2021-08-10,3,9,2,0.03,25.2,0,2.9,67,2000,19
2021-08-10,4,10,2,0.028,24.9,0,2.3,67,2000,16
2021-08-10,5,10,3,0.026,24.5,0,2.6,69,2000,46
2021-08-10,6,11,2,0.023,24.3,0,2.5,69,2000,105
2021-08-10,7,12,3,0.019,24.5,0,1.5,70,2000,191
2021-08-10,8,19,5,0.023,26,0,0.9,67,2000,361
2021-08-10,9,20,4,0.028,27.5,0,2,62,2000,245
2021-08-10,10,14,8,0.034,28.6,0,1.2,61,2000,161
2021-08-10,11,22,9,0.051,30,0,2.4,59,2000,206
2021-08-10,12,26,14,0.083,30.1,0,2.9,61,2000,235
2021-08-10,13,24,13,0.07,30.5,0,3.6,58,2000,193
2021-08-10,14,23,4,0.055,31.6,0,3.5,51,2000,213
2021-08-10,15,15,7,0.052,31.7,0,2.2,49,2000,198
2021-08-10,16,16,10,0.048,31.7,0,3.6,48,2000,273
2021-08-10,17,18,9,0.046,31.1,0,3.5,56,2000,440
2021-08-10,18,22,13,0.041,30.3,0,3.7,51,2000,788
2021-08-10,19,20,11,0.035,28.8,0,2.6,64,2000,641
2021-08-10,20,22,13,0.034,27.6,0,1.1,67,2000,531
2021-08-10,21,19,10,0.033,26.7,0,1.7,69,2000,503
2021-08-10,22,14,10,0.034,26.1,0,0.7,67,2000,340
2021-08-10,23,16,9,0.03,25.9,0,0.7,66,2000,186
2021-08-11,0,16,9,0.023,25.6,0,1,72,2000,95
2021-08-11,1,18,10,0.02,25.2,0,1.1,74,2000,46
2021-08-11,2,21,8,0.031,24.8,0,0.8,78,2000,42
2021-08-11,3,17,9,0.025,24.7,0,1,79,2000,26
2021-08-11,4,18,14,0.021,24.4,0,1.9,80,2000,25
2021-08-11,5,21,13,0.023,24.4,0,1.9,81,2000,49
2021-08-11,6,22,12,0.017,24.3,0,1.5,81,2000,89
2021-08-11,7,23,12,0.015,24.2,0,2.5,82,2000,152
2021-08-11,8,28,13,0.019,24.4,0,1.1,85,1970,289
2021-08-11,9,29,13,0.025,25.3,0,2.1,81,2000,218
2021-08-11,10,36,17,0.034,26.6,0,2.1,77,2000,164
2021-08-11,11,36,20,0.057,28.3,0,2.2,71,1996,209
2021-08-11,12,41,28,0.071,29.5,0,2.2,64,2000,226
2021-08-11,13,35,24,0.081,30,0,1.4,57,2000,234
2021-08-11,14,32,27,0.08,30,0,1.1,55,2000,236
2021-08-11,15,40,26,0.082,31.4,0,2.6,57,1989,192
2021-08-11,16,44,26,0.1,31.4,0,2.7,54,2000,257
2021-08-11,17,43,31,0.101,31.2,0,3.1,52,2000,449
2021-08-11,18,49,30,0.084,30.6,0,2.4,56,2000,745
2021-08-11,19,36,27,0.057,29.7,0,2.4,62,2000,628
2021-08-11,20,40,28,0.044,28.5,0,2.6,67,2000,495
2021-08-11,21,37,26,0.045,27.6,0,3.9,71,2000,440
2021-08-11,22,40,28,0.043,27.1,0,1.5,74,1852,337
2021-08-11,23,37,25,0.048,26.7,0,1.3,74,1940,178
2021-08-12,0,35,27,0.04,26.1,0,1.9,73,2000,84
2021-08-12,1,36,25,0.035,25.6,0,1.7,75,1966,62
2021-08-12,2,38,28,0.037,25.2,0,1,77,1798,44
2021-08-12,3,35,25,0.04,24.9,0,1,79,1887,28
2021-08-12,4,33,26,0.039,24.5,0,1,80,1777,18
2021-08-12,5,35,24,0.031,24.4,0,2.1,82,1610,42
2021-08-12,6,34,25,0.026,24.1,0,2,83,1913,105
2021-08-12,7,30,18,0.027,24.3,0,2,83,1972,200
2021-08-12,8,34,17,0.032,25.4,0,2.3,77,2000,359
2021-08-12,9,29,16,0.037,27,0,2.2,72,2000,236
2021-08-12,10,27,18,0.05,28.2,0,3.1,66,2000,171
2021-08-12,11,33,20,0.065,29.8,0,2.9,61,2000,204
2021-08-12,12,38,21,0.079,30.9,0,1.8,58,2000,221
2021-08-12,13,43,24,0.083,30.7,0,1.5,56,2000,242
2021-08-12,14,41,26,0.087,31,0,3.3,58,2000,216
2021-08-12,15,39,27,0.087,31.1,0,2.1,55,2000,229
2021-08-12,16,42,28,0.083,30.7,0,2.2,56,2000,275
2021-08-12,17,39,26,0.073,30.8,0,2.4,58,2000,480
2021-08-12,18,29,23,0.075,27.5,0,3.2,52,2000,434
2021-08-12,19,33,25,0.069,26.2,0,2.4,58,2000,410
2021-08-12,20,43,29,0.043,25.2,0,0.6,63,1993,417
2021-08-12,21,40,28,0.045,24.6,0,2.1,68,1827,380
2021-08-12,22,36,29,0.037,24.2,0,2.1,70,1775,310
2021-08-12,23,40,26,0.024,24.1,0,1.6,71,1744,145
2021-08-13,0,42,27,0.031,24.1,0,0.4,70,1715,104
2021-08-13,1,36,24,0.033,23.8,0,1.7,73,1940,71
2021-08-13,2,34,26,0.022,23.5,0,2.2,77,1992,39
2021-08-13,3,31,19,0.021,23.4,0,1.6,80,1993,27
2021-08-13,4,31,21,0.027,23.5,0,2.1,82,2000,24
2021-08-13,5,24,15,0.026,23.5,0,1.4,84,2000,42
2021-08-13,6,24,14,0.022,23.6,0,1.7,83,2000,92
2021-08-13,7,22,12,0.022,24.2,0,2.1,82,2000,189
2021-08-13,8,23,14,0.024,24.9,0,1.6,79,2000,352
2021-08-13,9,23,12,0.024,26,0,2.6,75,2000,223
2021-08-13,10,25,12,0.023,26.3,0,2.6,74,2000,206
2021-08-13,11,25,13,0.032,27.1,0,2.1,71,2000,221
2021-08-13,12,24,13,0.037,27.7,0,2,70,2000,289
2021-08-13,13,23,13,0.045,28.4,0,2.3,66,2000,248
2021-08-13,14,29,12,0.049,28.8,0,2.3,63,2000,243
2021-08-13,15,21,13,0.05,29.6,0,2.7,59,2000,268
2021-08-13,16,25,14,0.051,30,0,2.3,59,2000,301
2021-08-13,17,20,12,0.05,29.8,0,2.2,59,2000,512
2021-08-13,18,18,12,0.044,29.3,0,1.1,58,2000,775
2021-08-13,19,22,14,0.04,28.5,0,1.7,61,2000,535
2021-08-13,20,25,17,0.033,27.6,0,2.1,66,2000,458
2021-08-13,21,21,13,0.032,27.1,0,1.8,68,2000,453
2021-08-13,22,22,11,0.027,26.7,0,1.9,70,2000,374
2021-08-13,23,18,10,0.029,26.4,0,1.8,70,2000,189
2021-08-14,0,14,9,0.03,26,0,1.8,70,2000,106
2021-08-14,1,17,9,0.029,25.5,0,2.4,72,2000,71
2021-08-14,2,19,9,0.03,25,0,2.5,74,2000,38
2021-08-14,3,14,8,0.031,24.4,0,2.1,75,2000,27
2021-08-14,4,16,6,0.034,24.1,0,2.8,75,2000,18
2021-08-14,5,14,6,0.034,23.8,0,2.6,74,2000,29
2021-08-14,6,13,8,0.034,23.5,0,2.5,74,2000,64
2021-08-14,7,14,6,0.035,23.7,0,3.2,73,2000,87
2021-08-14,8,15,7,0.037,24.5,0,2.3,71,2000,141
2021-08-14,9,15,7,0.037,25.2,0,2.4,68,2000,160
2021-08-14,10,16,8,0.035,25.7,0,2.8,67,2000,217
2021-08-14,11,16,6,0.039,26.6,0,2.6,64,2000,254
2021-08-14,12,19,6,0.041,27.8,0,2.9,59,2000,296
2021-08-14,13,15,6,0.044,28.8,0,2.9,58,2000,267
2021-08-14,14,6,2,0.044,29.8,0,3.5,53,2000,313
2021-08-14,15,10,4,0.043,30.2,0,3.8,53,2000,325
2021-08-14,16,4,4,0.039,29.8,0,3.2,53,2000,372
2021-08-14,17,7,2,0.038,29.8,0,3.8,53,2000,506
2021-08-14,18,3,2,0.035,28.7,0,3.9,54,2000,485
2021-08-14,19,8,3,0.033,27.3,0,3.1,57,2000,531
2021-08-14,20,6,5,0.035,26,0,4,61,2000,505
2021-08-14,21,15,4,0.036,25.2,0,4.2,62,2000,478
2021-08-14,22,22,6,0.036,24.7,0,4.2,64,2000,390
2021-08-14,23,13,5,0.034,24.2,0,2.6,66,2000,219
2021-08-15,0,7,5,0.033,23.8,0,1.6,66,2000,125
2021-08-15,1,11,4,0.032,23.6,0,2.4,68,2000,70
2021-08-15,2,9,5,0.03,22.9,0,2.5,71,2000,47
2021-08-15,3,10,4,0.03,22.3,0,2.7,74,2000,36
2021-08-15,4,13,4,0.03,21.9,0,2.5,75,2000,20
2021-08-15,5,14,4,0.03,21.7,0,2.3,75,2000,35
2021-08-15,6,14,3,0.029,21.7,0,2.2,75,2000,61
2021-08-15,7,9,2,0.031,22,0,2.4,76,2000,76
2021-08-15,8,9,6,0.031,23.8,0,2.9,70,2000,104
2021-08-15,9,11,2,0.033,25.6,0,2.6,65,2000,137
2021-08-15,10,15,1,0.038,27.3,0,2.6,57,2000,185
2021-08-15,11,8,1,0.042,28.7,0,2.4,54,2000,189
2021-08-15,12,16,4,0.046,29.7,0,2.2,51,2000,233
2021-08-15,13,8,3,0.048,30.6,0,3.6,48,2000,275
2021-08-15,14,8,3,0.051,31.8,0,2,46,2000,272
2021-08-15,15,9,5,0.051,30.9,0,1.9,47,2000,297
2021-08-15,16,19,5,0.054,31.8,0,1.6,44,2000,341
2021-08-15,17,12,8,0.055,32.1,0,1,44,2000,419
2021-08-15,18,9,8,0.048,31.1,0,0.9,47,2000,579
2021-08-15,19,12,7,0.038,29.9,0,1.3,50,2000,572
2021-08-15,20,21,8,0.035,28.8,0,2,54,2000,487
2021-08-15,21,19,7,0.032,28.1,0,2.5,55,2000,424
2021-08-15,22,22,9,0.029,27.1,0,2.4,58,2000,339
2021-08-15,23,16,8,0.027,26.4,0,2.8,61,2000,198
2021-08-16,0,19,9,0.025,25.7,0,2.4,63,2000,105
2021-08-16,1,15,8,0.024,25.1,0,2.4,66,2000,66
2021-08-16,2,17,8,0.024,24.5,0,1.8,68,2000,49
2021-08-16,3,15,7,0.023,23.9,0,3.3,71,2000,20
2021-08-16,4,12,7,0.024,23.4,0,3.2,72,2000,15
2021-08-16,5,14,7,0.023,23,0,2.5,72,2000,42
2021-08-16,6,14,6,0.023,22.6,0,2.1,73,2000,65
2021-08-16,7,15,5,0.023,22.8,0,2.6,73,2000,102
2021-08-16,8,19,6,0.027,24.2,0,2.7,68,2000,147
2021-08-16,9,17,6,0.03,25.9,0,3.1,63,2000,159
2021-08-16,10,19,8,0.036,27.4,0,2.7,60,2000,200
2021-08-16,11,18,7,0.045,28.9,0,2.6,55,2000,229
2021-08-16,12,19,10,0.051,30,0,1.7,52,2000,227
2021-08-16,13,18,9,0.056,31.3,0,3,51,2000,243
2021-08-16,14,22,11,0.057,31.8,0,2.3,45,2000,257
